FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,FLAG
0,110.39,4040.98,1017108.43,172,247,0,0.06453,0.049091,0.070157,12.06702975,0.058483116,1553031139,0,0,0,4,0
0,118.57,24.42,285.98,2,2,0,4.464,3.417,3.416328,6.832656,0.001344,0,0,0,0,0,0
0,0,10194.57,173307.73,0,17,1,41.39,18.693511,0,0,317.789682,0.602586425,0,0,0,1,0
0,13.45,4250.39,25583.03,6,6,0,9.5,7.159167,7.158719,42.952312,0.002688,0,0,0,0,0,0
0,1.46,0,4.37,3,2,0,1057.947104,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,3098.05,4755.44,382590.08,36,57,0,1.02121,0.417608,0.660712,23.78562273,0.01800865,225.5416981,0,0,0,3,0
0,0,1880.12,291418.95,0,155,1,12.743427,4.930319,0,0,764.1994771,19.61887385,0,0,0,6,0
0,36609.86,5079.12,657921.55,17,7,0,1.53845,0.570016,0.250477,4.25811,-0.26799858,324.7795066,205.0108,0,3,12,0
0,827.85,1094.74,620747.58,45,533,0,2.351341,0.464187,5.488878,246.9995052,0.412427132,54521.55532,0.303048689,0,2,17,0
1,6115.58,14433.33,235576,22,7,0,0.846685,0.141508,0.04494,0.988681416,0.001877964,13158.5886,13152.2516,0,2,4,1
0,1.93,12736.67,38213.88,2,3,0,30.462206,10.220906,15.330563,30.66112585,0.001592609,0,0,0,0,0,0
0,161.16,0.29,322.9,2,2,0,96.193549,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
1,3645.85,482.76,20160.32,5,4,0,1.281822,0.718826,0.5745,2.8725,0.00280238,1.337,0,0,0,1,1
0,22.18,0,66.55,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,416.76,1477.96,573652.23,231,323,0,1.046363,0.446885,0.624112,144.1698724,0.173978283,204.9048697,0,0,0,2,0
1,0,275.67,2059.97,1,4,0,0.601658,0.525965,2.102997,2.102997358,0.000861,1.337,0,0,0,1,1
0,11859.62,11454.7,939456.73,57,23,0,6.6618,1.347911,0.636109,36.2582,-5.256238329,5204518.706,58903.8999,0,11,61,0
0,23.23,0,69.68,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,1803.07,218170.95,0,121,1,6.4,0.767425,0,0,92.85843162,0.353753532,0,0,0,1,0
0,2.82,0,8.47,3,2,0,1488.706879,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,134.28,18457.82,1002093.87,40,54,0,1.017255,0.701056,0.94369,37.74760628,0.109420727,0,0,0,0,0,0
0,32.93,5909.25,272879.12,32,46,0,2.253377,0.672044,0.965171,30.88547377,0.028571458,0,0,0,0,0,0
0,0,0,74.32,1,1,0,2.2,2.2,2.199496,2.199496,0.000504,0,0,0,0,0,0
1,0,29115.98,174695.9,0,6,1,0,0,0,0,0,0,0,0,0,1,1
0,184.48,225.64,755014.05,109,3257,1,1180.5791,6.830555,204.100099,22246.91082,0.20723448,1011.42089,0,0,0,8,0
0,161.25,0.63,323.77,2,2,0,78.798212,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,2406.73,334535.07,0,139,1,0.126158,0.05393,0,0,7.49628656,0,0,0,0,1,0
0,109,41.68,410.37,3,2,0,97.602091,50.5,33.666165,100.9984936,0.001506437,0,0,0,0,0,0
0,22.12,0,66.35,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
1,0,461.94,268014.63,1,10,0,2.173922,0.719692,7.196055,7.196055187,0.000861,112.37,0,0,0,4,1
0,0,0,129.33,1,1,0,0.259612,0.259612,0.257412,0.25741214,0.0022,0,0,0,0,0,0
0,1.28,0,5.12,4,2,0,1057.567022,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,3.65,1380.95,19369.82,10,14,0,6,1.516141,2.121913,21.21912944,0.006844041,0,0,0,0,0,0
0,164.83,0.21,330.08,2,2,0,57.785792,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,108.58,0.82,327.37,3,2,0,99.726885,50.5,33.666143,100.9984278,0.001572218,0,0,0,0,0,0
1,0,34753.06,173765.32,0,5,1,0,0,0,0,0,0,0,0,0,1,1
0,164.72,0.82,331.07,2,2,0,55.351658,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,0,0,55.87,1,1,0,1.5339,1.5339,1.532853,1.532853043,0.001046957,0,0,0,0,0,0
1,141058.82,6431.22,346429.78,2,10,0,10,1.934,9.669255,19.338509,0.001491,1044.36397,0,0,0,4,1
0,22.79,0,68.38,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,0,6239.67,1,1,0,1.8,1.8,1.799748,1.79974798,0.00025202,0,0,0,0,0,0
0,5.63,743.96,118412.68,154,158,0,39.99,11.734755,12.039063,1854.015773,0.075577223,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
1,113084.05,0,226168.1,2,1,0,1,1,0.498341,0.996682,0.003318,222.4467836,0,0,0,5,1
0,162.63,0.43,326.13,2,2,0,79.404769,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,16.07,90.02,1,2,0,0.6064,0.3082,0.613356,0.61335578,0.00304422,0,0,0,0,0,0
0,163.33,0,326.65,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,106.23,0.69,320.07,3,2,0,51.303003,50.5,33.666179,100.9985356,0.001464437,0,0,0,0,0,0
0,136.47,482175.49,964896.88,4,2,0,30,15.061125,7.53027,30.12107962,0.00116968,0,0,0,0,0,0
0,0,1417.28,226764.5,0,160,1,6.878947,2.698728,0,0,431.7965326,14.09317575,0,0,0,3,0
0,0,19.5,194979.25,0,9999,1,179999.361,93.315568,0,0,933062.3638,669.9988889,100,0,1,12,0
0,0,0,347.47,1,1,0,12,12,11.99938,11.99938,0.00062,0,0,0,0,0,0
0,160.48,0.69,322.35,2,2,0,56.642164,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
1,118717.47,121.31,363067.17,3,57,0,15.2,2.345617,44.566422,133.6992659,0.000920105,14.15352165,14.15352165,0,1,1,1
0,3185.55,0,35041.07,11,1,0,0.945299,0.945299,0.085469,0.940162002,0.005136708,0,0,0,0,0,0
1,0,3141.88,56553.9,0,18,1,2.9,0.355687,0,0,6.40236358,0,0,0,0,1,1
0,20714.88,5952.94,1125519.93,46,29,0,678.027366,90.014073,60.105092,2764.834212,-154.4260975,52814.89517,30520.67034,0,2,25,0
0,94.65,1784.99,1187663.2,516,638,0,687,36.170982,48.257717,24900.98184,-1823.89507,291060,291160,0,2,5,0
0,5.12,4257.18,8524.58,2,2,0,4.038701,3.018851,3.017747,6.0354944,0.00220696,0,0,0,0,0,0
0,1771.31,31027.58,262391.17,8,8,0,1.000872,0.899462,0.89904,7.19231879,0.00338101,0,0,0,0,0,0
0,160.03,0.3,320.67,2,2,0,50.617133,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,155.84,2221.08,1121596.18,413,476,0,9.716096,0.318852,0.366951,151.5507135,0.222808499,21050,0,0,0,1,0
1,5265.52,990.64,17465.55,2,7,0,1.164,0.637864,2.231663,4.46332618,0.001722,0,0,0,0,1,1
0,0,0,8873.97,1,1,0,0.134989,0.134989,0.134569,0.13456893,0.00042,0,0,0,0,0,0
0,0,4614.21,36913.68,0,8,1,8.99,2.56695,0,0,20.53560397,0,0,0,0,0,0
0,0,0.62,6173.43,1,9999,0,284.199398,6.008009,12000,12000,48074.08233,1.219551787,0,0,0,1,0
0,0,0,2.6,1,1,0,2.883525,2.883525,2.883053,2.883053164,0.000471636,0,0,0,0,0,0
0,22.27,0,66.82,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,21.65,0,64.95,3,1,0,101,101,33.665988,100.9979647,0.002035312,0,0,0,0,0,0
0,0,0,5.55,1,1,0,0.174486,0.174486,0.173866,0.1738659,0.00062,0,0,0,0,0,0
0,0,68.22,158327.68,0,2321,1,0,0,0,0,0,38565.77985,38565.77985,0,1,1,0
0,9.78,16697.91,350861.58,21,21,0,15.5179,1.625712,1.62299,34.08279784,0.057156688,0,0,0,0,0,0
0,1685.53,2059.05,347546.32,150,46,0,78,8.508528,2.767469,415.1204,-23.72810774,114086.5889,111043.2,0,12,29,0
0,0,1785.46,226753.93,0,127,1,0.521639,0.244173,0,0,31.01001793,0.760813072,0,0,0,2,0
1,5988.99,978.14,49627.93,6,14,0,12,1.891841,4.413497,26.48098144,0.004788,366.337,0,0,0,3,1
0,0,0,0.7,1,1,0,0.088853,0.088853,0.088013,0.08801335,0.00084,0,0,0,0,0,0
0,42254.18,50219.08,808364.62,12,6,0,18.339125,4.57483,4.448662,53.38394668,-25.9349691,7788.232966,5808,0,1,23,0
0,11413.56,7141.49,195497.37,14,5,0,2,0.605888,0.215935,3.02309004,0.006352,157.6239154,0,0,0,2,0
0,4.85,1934.32,56172.72,16,29,0,61.52035,14.173466,25.688867,411.0218759,0.008629937,0,0,0,0,0,0
0,16.26,460.75,416795.65,867,874,0,21.99,0.443906,0.44707,387.6100124,0.364161,0,0,0,0,0,0
0,0,0,17.28,1,1,0,0.078974,0.078974,0.076774,0.07677434,0.0022,0,0,0,0,0,0
0,0,5836.27,723697.73,0,124,1,0.602244,0.263836,0,0,32.71565976,2.966431181,0,0,0,4,0
0,163.27,0.01,326.57,2,3,0,80.986984,33.666667,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,24.38,19206.85,76924.9,4,4,0,1.208486,0.917337,0.91445,3.65779859,0.011547651,0,0,0,0,0,0
0,105.38,0.63,317.4,3,2,0,55.556425,50.5,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
0,0,0,1.57,1,1,0,2.879014,2.879014,2.878104,2.87810427,0.00091,0,0,0,0,0,0
1,0,122,205122.43,1,11,0,4.99,1.625471,17.879319,17.87931877,0.000861,1.337,0,0,0,4,1
0,0,1512.59,201174.15,0,133,1,0.362425,0.186939,0,0,24.86285972,0.676638456,0,0,0,2,0
0,55.35,1443.78,1091269.07,335,743,0,1.459455,0.450975,0.999148,334.7145033,0.360034961,22447,100,0,1,5,0
1,5407.45,29.58,27126,5,3,0,15.443793,5.329598,3.197276,15.98637767,0.002415,0,100,0,1,0,1
0,21.56,0,64.67,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,0,12477.37,1,1,0,5.175,5.175,5.1729,5.1729,0.0021,0,0,0,0,0,0
1,0,9160.55,18321.1,0,2,1,0,0,0,0,0,0,0,0,0,1,1
0,1812.55,2548.73,376364.5,15,137,0,2.46875,0.072512,0.661406,9.921085621,0.013043231,55.50927984,0,0,0,4,0
0,17.14,1500.16,311046.43,205,205,0,20.805864,6.556485,6.553071,1343.379645,0.6998484,0,0,0,0,0,0
0,3372.51,18466.82,90729.85,5,4,0,2.919755,1.689484,1.34275,6.71375028,0.04418674,2473.280905,2473.280905,0,3,3,0
0,1100.82,2725.87,1063824.35,18,383,0,7,0.205383,3.03243,54.58374118,24.07777292,4032.431642,0.61697794,0,1,18,0
0,162.62,0.5,326.25,2,2,0,83.521285,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,11.99,0,47.97,4,1,0,101,101,25.249475,100.9979,0.0021,0,0,0,0,0,0
1,19434.97,6699.47,313613.22,12,12,0,5.03,1.643699,1.642996,19.71595034,0.008442007,1517.37,0,0,0,4,1
0,0,0,4.72,1,1,0,2.049802,2.049802,2.04933,2.049330072,0.000471636,0,0,0,0,0,0
0,0,2662.55,228979.28,0,86,1,1.003312,0.558859,0,0,48.06188927,1.705319235,0,0,0,2,0
0,0,3396.11,244519.93,0,72,1,1.00414,0.839403,0,0,60.43698417,7.220323818,0,0,0,4,0
0,5179.02,47115.8,800463.88,9,16,0,52.164962,10.688288,19.000413,171.0037208,0.008882494,0.602610381,0.602610381,0,1,1,0
1,0,39.05,15958.53,1,2,0,15.868461,8.229231,16.458,16.458,0.00046109,0,0,0,0,1,1
0,222.65,17905.07,361441.22,15,20,0,5.220203,2.890298,3.852752,57.79127616,0.014674304,0,0,0,0,0,0
0,27130.07,40053.19,1006465.13,12,17,0,6.519477,1.106346,1.545946,18.55134794,0.256537337,7864.657005,6014,0,3,13,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,2.66,4558.05,22803.55,5,5,0,9,3.12,3.119523,15.59761319,0.002386813,0,0,0,0,0,0
0,1512.75,4993.86,996626.2,332,99,0,90.321455,6.275012,1.931481,641.2516568,-20.02546603,299160.2824,281452.6753,0,32,87,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,468.07,5364.65,1,3,0,0.2,0.07,0.20916,0.20916,0.00084,100,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,12431.74,198907.78,0,16,1,4.046068,1.526982,0,0,24.43171818,0.944491274,0,0,0,2,0
1,6181.94,15889.14,183619.12,4,10,0,10.429804,2.018706,2.92092,11.68367813,8.503386304,0,0,0,0,1,1
0,6.14,2643.66,15898.83,6,6,0,0.176168,0.103847,0.103247,0.619482946,0.003600022,0,0,0,0,0,0
0,0,1889.87,226784.58,0,120,1,0.575906,0.259342,0,0,31.12100307,0.591991729,0,0,0,2,0
1,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,0,0,190.77,1,1,0,0.07133,0.07133,0.06913,0.06912983,0.0022,0,0,0,0,0,0
0,107.78,0.21,323.75,3,2,0,75.246948,50.5,33.666176,100.9985267,0.001473262,0,0,0,0,0,0
0,23.33,0.33,70.65,3,2,0,84.294699,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,2.45,0.66,8.67,3,2,0,1366.590858,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,62.97,19.65,352687.38,3604,6398,1,9999.93,117.828075,340.106156,1225742.586,-471878.5607,9187985.585,2380601.327,0,1407,16,0
0,0,12431.27,198900.25,0,16,1,1.002069,0.769166,0,0,12.30665958,0.181283664,0,0,0,2,0
1,85.79,1130.58,6596.57,11,5,0,20,7.204,3.374266,37.11692282,-1.09692282,0,0,0,0,1,1
0,18.27,41291.34,413096.08,10,10,0,15,6.060958,6.060405,60.60404774,0.005531597,0,0,0,0,0,0
0,33.8,2252.59,16004.73,7,7,0,196.416379,125.874846,125.874426,881.1209836,0.00294,0,0,0,0,0,0
0,631.96,3761,21964.78,5,5,0,0.10242,0.100501,0.099147,0.4957327,0.006770221,0,0,0,0,0,0
1,235.39,2703.37,19394.35,2,7,0,0.9,0.396921,1.383792,2.76758326,0.010861,13.37,0,0,0,1,1
0,12.48,311.67,1296.6,4,4,0,19.89,14.88275,14.88233,59.52932,0.00168,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,9312.07,11088.47,1200023.08,86,36,0,40,6.856375,4.343751,373.562612,-126.7331289,6442.974429,8536.287061,0,8,33,0
0,160.78,0.3,322.15,2,2,0,53.783431,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,154.77,0,309.53,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,0,6.92,0,1,1,4,4,0,0,4,0,0,0,0,0,0
0,1067.84,128.81,636162.82,68,4375,0,3.602495,1.055731,67.923395,4618.790832,0.03299662,1444.347483,4.431401966,0,2,8,0
1,2.39,52.82,163.23,2,3,0,0.065924,0.022975,0.033462,0.06692424,0.002,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,3147.89,428113.35,0,136,1,1.005306,0.55766,0,0,75.84180145,2.008800651,0,0,0,2,0
1,0,0,0,0,1,0,0.5,0.5,0,0,0.5,0,0,0,0,1,1
0,160.7,0.99,323.38,2,2,0,67.403207,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,11099.68,6524.67,985091.5,67,37,0,20,4.768086,2.695698,180.6117916,-4.192627023,233458.6882,7751.900004,0,5,55,0
1,0,93.07,77419.73,1,14,0,2.755,0.783751,10.971654,10.97165405,0.000861,1.337,0,0,0,3,1
0,0,7011.21,105168.15,0,15,1,6.1815,2.643792,0,0,39.65687618,1.603598952,0,0,0,1,0
1,0,25430.44,152582.63,0,6,1,0,0,0,0,0,0,0,0,0,1,1
0,16950.49,13341.48,336820.63,12,10,0,1.032521,0.214007,0.177467,2.129602368,0.010466652,716.7552073,716.6798811,0,2,3,0
0,29.2,5628.95,1205185.07,213,213,0,100,30.73949,30.738778,6547.359685,0.15160438,0,0,0,0,0,0
1,0,293.72,80677.6,1,21,0,5,0.942495,19.791527,19.79152746,0.000861,1.337,0,0,0,3,1
0,10360.43,10995.8,267905.93,11,14,0,26.290755,11.569866,14.724821,161.9730365,0.005083783,0,0,0,0,0,0
0,24.06,0.18,72.55,3,2,0,83.951483,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,17517.21,9672.3,392152.93,13,17,0,7.495,1.650545,2.157884,28.05248733,0.00677158,20184.91761,0,0,0,14,0
1,0,8999.38,66356.18,1,4,0,10,3.792448,15.16958,15.16958,0.00021,104.7328,0,0,0,3,1
0,3808.67,11213,1069495.47,60,75,0,0.206886,0.193758,0.241847,14.51081063,0.021005017,4.100294832,0,0,0,2,0
0,2.16,0.01,6.65,3,36,0,1053.540123,55.583333,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,74967.25,0,149934.5,2,1,0,0.01,0.01,0.004697,0.009394225,0.000605775,10000,10000,0,1,1,0
1,112.9,31.87,321.42,2,3,0,0.8178,0.439607,0.658948,1.317896,0.000924,1.337,0,0,0,1,1
0,2.11,0.52,7.35,3,2,0,1494.236809,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,13836.46,5072.06,1220367.7,86,6,0,5.999,2.301257,0.162337,13.961,-0.15346053,828659.6162,663532.3381,0,34,94,0
0,3.59,4928.29,34523.15,7,7,0,25.995,20.353571,20.352239,142.4656708,0.009329155,0,0,0,0,0,0
0,16.24,0,64.95,4,1,0,101,101,25.249475,100.9979,0.0021,0,0,0,0,0,0
1,946.66,670.83,17516.63,10,12,0,3.879532,1.235942,1.482329,14.82329238,0.008015175,3.337,0,0,0,2,1
0,7.43,6583.56,916132.77,137,139,0,0.478236,0.229306,0.231118,31.66314479,0.210348736,0,0,0,0,1,0
0,83.74,25609.02,256760.1,8,10,0,500,94.036065,117.542294,940.3383505,0.022297917,0,0,0,0,0,0
0,0,3.66,60283.65,1,2,0,1,1,1.999559,1.999559,0.000441,0.150652595,0,0,0,1,0
0,20308.17,5796.65,635190.98,23,29,0,3246.50704,594.142796,1191.440581,27403.13335,-10172.99228,1455.827947,0,0,0,6,0
1,0,1523.72,7720.47,1,2,0,1.36871,0.794355,2.587849,2.58784858,-0.999139,0,0,0,0,1,1
0,103.87,0,311.62,3,1,0,101,101,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
1,267.02,73.07,1360.35,4,4,0,0.288921,0.21973,0.42375,1.695,-0.816079,0,0,0,0,1,1
0,0,1420.85,198918.6,0,140,1,4.447728,2.117592,0,0,296.4628825,7.122486797,0,0,0,2,0
0,0,0,53950.48,1,1,0,0.09,0.09,0,0,0.09,2.59E-08,2.59E-08,0,1,1,0
0,496.56,164866.05,993665.37,9,6,0,3.00959,0.740233,0.493102,4.43791537,0.0034823,0,0,0,0,0,0
0,301.66,1200.18,8106.07,3,6,0,283.142,181.761167,363.521878,1090.565635,0.001365,0,0,0,0,0,0
0,3.73,10.43,38.75,2,3,0,0.403399,0.141185,0.211306,0.422612487,0.000943273,0,0,0,0,0,0
0,0,7367.9,198933.43,0,27,1,1.00158,0.856221,0,0,23.11797834,0.769756052,0,0,0,2,0
0,0,181.72,25985.38,0,143,1,1901.14,281.189562,0,0,40210.10743,0,0,0,0,0,0
0,0,0,0,0,1,0,2,2,0,0,2,361.7629134,0,0,0,6,0
0,1659.99,8040.84,962301.18,105,98,0,919.9991,115.849774,108.125875,11353.21688,0.061014921,94749642.4,88749722.42,0,2,24,0
0,25.39,0.29,77.05,3,3,0,50.998302,33.666667,33.666163,100.998488,0.001512,0,0,0,0,0,0
0,7779.39,13404.96,815420.5,29,44,0,3.998515,0.601228,0.792415,22.98004873,3.473962685,20462.35585,0,0,0,12,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,2.41,0,9.63,4,2,0,1063.254749,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
0,161.45,0.82,324.53,2,2,0,75.235222,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,5.54,22668.74,113376.93,6,5,0,830.4028,250.938519,209.114985,1254.689909,0.002688,0,0,0,0,0,0
1,0,0,0,0,1,0,0.02,0.02,0,0,0.02,1.337,0,0,0,1,1
1,2039.54,159.79,6635.72,2,16,0,1,0.080707,0.64,1.28,0.01131662,0,0,0,0,1,1
0,7.34,1739.15,391184.1,220,224,0,0.226857,0.102532,0.103251,22.71530397,0.251797488,0.01,0,0,0,2,0
0,438.38,7663.59,1065288.22,105,133,0,3.7936,0.116799,0.143663,15.08464343,0.449590967,15024,100,0,1,1,0
0,15.99,0,47.97,3,1,0,101,101,33.665988,100.9979647,0.002035312,0,0,0,0,0,0
0,629.91,25082.58,336152.08,16,13,0,10,2.674131,2.170567,34.72907659,0.034630809,11265.40886,11265.40886,0,1,4,0
0,3.52,1384.32,2775.67,2,2,0,0.208,0.136863,0.136407,0.272813264,0.000912636,0,0,0,0,0,0
0,5.79,9870.53,19752.65,2,2,0,70.345108,55.172554,55.17181,110.3436191,0.001488607,0,0,0,0,0,0
0,0,4833.17,217492.65,0,45,1,1.001143,0.535873,0,0,24.11429336,1.434802971,0,0,0,2,0
0,2.5,26640.85,159860.1,6,6,0,29,6.711546,6.709791,40.25874634,0.0105322,0,0,0,0,0,0
0,12.73,4857.83,14611.68,3,3,0,5.99,2.993,2.992545,8.977635,0.001365,0,0,0,0,0,0
0,0,0,5.1,1,1,0,0.162955,0.162955,0.161876,0.161876178,0.001078522,0,0,0,0,0,0
0,23.13,0,69.38,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0,0,42.08,1,1,0,0.23308,0.23308,0.232576,0.232576,0.000504,0,0,0,0,0,0
0,0,2875.45,209908.12,0,73,1,0.119348,0.097331,0,0,7.105128634,2.069724882,0,0,0,3,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,6643.94,17943.66,593349.17,65,9,1,2,0.614293,0.237008,15.4055209,-9.876883204,87264.75561,79123.6494,0,11,22,0
0,90450.38,0,180900.75,2,1,0,0.075443,0.075443,0.036999,0.07399746,0.00144554,0,0,0,0,0,0
1,0,5065.38,15991.88,1,3,0,0.6771,0.258731,0.775651,0.775651,0.000543,13.37,0,0,0,1,1
0,5.03,130283.16,390864.55,3,3,0,15.2,10.095003,10.06424,30.19272105,0.09228659,348.573,348.573,0,1,1,0
0,0,28346.53,226772.25,0,8,1,19,8.25,0,0,66,1.087118682,0,0,0,2,0
1,725.14,598.63,7816.12,5,7,0,1.73913,0.645582,0.903332,4.516662169,0.002415,0,0,0,0,1,1
0,7470.96,8287.97,199029.1,10,15,0,2125.25925,146.984511,220.476327,2204.763269,0.004389,724.5763192,0,0,0,4,0
0,19.35,8.55,30620.6,36,3499,0,61.019333,2.961396,287.830638,10361.90298,0.02281279,0,0,0,0,0,0
1,42314.28,0.64,338515.55,8,2,0,0.99,0.595,0.148558,1.188467,0.001533,1.337,0,0,0,1,1
0,34.23,62380.53,187244.28,3,3,0,39.999916,22.162042,22.160674,66.48202315,0.00410375,0,0,0,0,0,0
1,2873.37,1801.75,15827.12,3,4,0,1.09,0.792408,1.056189,3.16856803,0.00106556,0,0,0,0,1,1
0,3.22,102.84,212.12,2,2,0,1.560638,1.166739,1.165998,2.331996301,0.001481859,0,0,0,0,0,0
1,0,551.42,6078.3,1,4,0,2,1.269413,5.07557,5.07557,0.00208048,0,0,0,0,1,1
1,0,111.98,65132.23,1,5,0,2.71,1.548,7.739139,7.739139,0.000861,13.37,0,0,0,2,1
0,0,4.64,2726.18,1,2,0,6.909847,3.462423,6.924362,6.92436182,0.0004851,0,0,0,0,0,0
0,162.92,0.33,326.48,2,2,0,75.060748,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,6524.92,10727.52,413062.35,37,16,0,107.7,13.760982,5.949272,220.123082,0.052632757,58849.604,49299.5,0,4,10,0
0,159.09,0.3,318.78,2,2,0,93.435853,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,7.1,0,21.3,3,2,0,1501.447643,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,0,4961.26,302636.78,0,61,1,1.012105,0.761104,0,0,46.42734534,8.610271819,0,0,0,5,0
0,3.35,64836.7,324200.25,5,5,0,99.979533,24.058907,24.057709,120.2885473,0.00598557,0,0,0,0,0,0
1,17493.38,0,34986.75,2,1,0,0.01,0.01,0,0,0.01,1010,1010,0,1,1,1
0,0,8030.7,88337.7,0,11,1,88.672,28.090182,0,0,308.992,0,0,0,0,0,0
0,108,1.24,326.48,3,2,0,72.584331,50.5,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
0,0,0,2988.4,1,1,0,0.337849,0.337849,0.337408,0.33740847,0.000441,0,0,0,0,0,0
1,0,633.99,20252.35,1,15,0,3.439512,0.863876,12.95772,12.95771969,0.00042,1.337,0,0,0,2,1
0,12584.12,7560.42,332260.65,24,4,0,8.570948,3.031477,0.504006,12.09615462,0.029754858,2904.715931,2857.27144,0,2,6,0
1,0,29495.38,176972.28,0,6,1,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1.87,1,1,0,0.024955,0.024955,0.024483,0.024483364,0.000471636,0,0,0,0,0,0
0,0,0,535.1,1,1,0,5,5,4.99938,4.99938,0.00062,0,0,0,0,0,0
0,1277.32,322.17,20782.1,14,9,0,23.382143,6.277417,4.034428,56.481986,0.0147641,0,0,0,0,0,0
0,20.73,0,41.47,2,1,0,101,101,50.499475,100.99895,0.00105,0,0,0,0,0,0
0,8.12,9652.16,77282.2,8,8,0,5.04,2.39125,2.389408,19.11526771,0.01473229,0,0,0,0,0,0
0,31302.04,31174.66,406162.23,7,6,0,95.231442,28.012415,0.144543,1.0118024,167.0626868,21202.57504,0,0,0,17,0
1,2894.21,31034.06,76539.17,5,2,0,0.8,0.45,0.179517,0.897584,0.002416,0,0,0,0,1,1
0,5.76,13793.09,82787.32,5,6,0,27.117,5.628725,6.752266,33.76132998,0.01101905,0,0,0,0,0,0
0,119.09,4533.01,918637.05,63,201,0,1.29067,0.260808,0.824716,51.95711164,0.465338611,369.0929139,0,0,0,5,0
0,162.51,0.05,325.12,2,2,0,82.251161,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
1,1749.46,10812.01,200699.1,90,4,0,0.989557,0.372389,0.103461,9.311456062,-7.821898862,4575156.145,4574648.145,0,41,58,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,60322.48,1,1,0,1,1,0.999559,0.999559,0.000441,0.075326298,0,0,0,1,0
